aqi,so2,co,no2,pm25,class
43,5,5,23,43,0
44,5,5,23,44,0
44,5,5,23,44,0
45,5,5,23,45,0
46,5,5,23,46,0
51,5,5,23,51,0
54,5,5,23,54,0
60,5,5,23,60,0
62,5,5,23,62,0
64,5,5,23,64,0
64,5,5,23,64,0
64,5,5,23,64,0
66,5,5,23,66,0
70,5,5,23,70,0
71,5,5,23,71,0
74,5,5,23,74,0
74,5,5,23,74,0
77,5,5,23,54,0
77,5,5,23,55,0
78,5,5,23,78,0
79,5,5,23,79,0
80,5,5,23,80,0
81,5,5,23,81,0
82,5,5,23,82,0
85,5,5,23,85,0
85,5,5,23,85,0
86,5,5,23,86,0
87,5,5,23,87,0
87,5,5,23,87,0
87,5,5,23,87,0
88,5,5,23,82,0
89,5,5,23,89,0
89,5,5,23,89,0
90,5,5,23,62,0
91,5,5,23,91,0
97,5,5,23,75,0
98,5,5,23,98,0
100,5,5,23,71,0
108,5,5,23,91,1
115,5,5,23,100,1
118,5,5,23,96,1
122,5,5,23,65,1
122,5,5,23,71,1
129,5,5,23,63,1
64,8,5,23,64,0
64,8,5,23,64,0
67,8,5,23,67,0
72,8,5,23,72,0
74,8,5,23,56,0
76,8,5,23,76,0
77,8,5,23,56,0
77,8,5,23,77,0
80,8,5,23,77,0
80,8,5,23,80,0
82,8,5,23,82,0
83,8,5,23,83,0
84,8,5,23,68,0
90,8,5,23,90,0
92,8,5,23,92,0
96,8,5,23,96,0
97,8,5,23,64,0
101,8,5,23,65,1
105,8,5,23,105,1
112,8,5,23,112,1
115,8,5,23,76,1
115,8,5,23,115,1
118,8,5,23,64,1
118,8,5,23,118,1
126,8,5,23,56,1
136,8,5,23,73,1
47,10,5,23,44,0
49,10,5,23,49,0
66,10,5,23,66,0
75,10,5,23,75,0
78,10,5,23,78,0
79,10,5,23,79,0
84,10,5,23,63,0
100,10,5,23,69,0
129,10,5,23,62,1
141,10,5,23,141,1
44,12,5,23,22,0
70,12,5,23,70,0
84,12,5,23,69,0
95,12,5,23,95,0
104,12,5,23,52,1
118,12,5,23,105,1
74,15,5,23,65,0
77,15,5,23,67,0
35,18,5,23,35,0
36,0,6,23,19,0
25,2,6,23,16,0
30,2,6,23,15,0
45,2,6,23,45,0
46,2,6,23,46,0
54,2,6,23,54,0
68,2,6,23,68,0
74,2,6,23,74,0
83,2,6,23,83,0
93,2,6,23,93,0
109,2,6,23,109,1
117,2,6,23,117,1
51,5,6,23,49,0
65,5,6,23,65,0
66,5,6,23,66,0
73,5,6,23,73,0
77,5,6,23,77,0
89,5,6,23,89,0
92,5,6,23,92,0
99,5,6,23,99,0
117,5,6,23,117,1
125,5,6,23,125,1
85,8,6,23,85,0
89,8,6,23,89,0
118,8,6,23,62,1
118,8,6,23,91,1
45,10,6,23,43,0
75,10,6,23,75,0
113,10,6,23,113,1
126,10,6,23,93,1
65,0,7,23,65,0
44,2,7,23,44,0
66,2,7,23,66,0
61,5,7,23,61,0
25,2,0,25,13,0
25,2,0,25,17,0
25,0,1,25,12,0
25,0,1,25,21,0
27,0,1,25,10,0
28,0,1,25,17,0
31,0,1,25,8,0
34,0,1,25,31,0
40,0,1,25,26,0
58,0,1,25,58,0
25,2,1,25,5,0
25,2,1,25,7,0
25,2,1,25,11,0
25,2,1,25,23,0
26,2,1,25,23,0
27,2,1,25,13,0
28,2,1,25,23,0
31,2,1,25,31,0
32,2,1,25,6,0
33,2,1,25,33,0
36,2,1,25,22,0
37,2,1,25,18,0
39,2,1,25,12,0
43,2,1,25,24,0
25,5,1,25,17,0
25,5,1,25,18,0
25,5,1,25,22,0
31,5,1,25,29,0
31,5,1,25,31,0
34,5,1,25,24,0
34,5,1,25,34,0
35,5,1,25,23,0
36,5,1,25,35,0
39,5,1,25,33,0
43,5,1,25,43,0
28,8,1,25,24,0
29,8,1,25,20,0
29,8,1,25,23,0
33,8,1,25,32,0
34,8,1,25,22,0
35,8,1,25,35,0
44,8,1,25,28,0
25,10,1,25,15,0
25,15,1,25,17,0
34,18,1,25,32,0
73,18,1,25,73,0
64,64,1,25,25,0
25,0,2,25,5,0
25,0,2,25,7,0
25,0,2,25,7,0
25,0,2,25,9,0
25,0,2,25,10,0
25,0,2,25,11,0
25,0,2,25,11,0
25,0,2,25,12,0
26,0,2,25,6,0
27,0,2,25,27,0
29,0,2,25,23,0
30,0,2,25,25,0
31,0,2,25,9,0
31,0,2,25,19,0
31,0,2,25,21,0
32,0,2,25,13,0
32,0,2,25,18,0
32,0,2,25,26,0
33,0,2,25,17,0
33,0,2,25,23,0
34,0,2,25,25,0
34,0,2,25,32,0
35,0,2,25,23,0
35,0,2,25,24,0
36,0,2,25,21,0
37,0,2,25,37,0
44,0,2,25,6,0
44,0,2,25,41,0
46,0,2,25,12,0
46,0,2,25,32,0
52,0,2,25,52,0
56,0,2,25,56,0
64,0,2,25,34,0
25,2,2,25,5,0
25,2,2,25,11,0
25,2,2,25,11,0
25,2,2,25,14,0
25,2,2,25,15,0
25,2,2,25,15,0
25,2,2,25,16,0
25,2,2,25,18,0
25,2,2,25,19,0
25,2,2,25,20,0
25,2,2,25,20,0
25,2,2,25,21,0
25,2,2,25,23,0
25,2,2,25,24,0
26,2,2,25,12,0
26,2,2,25,21,0
26,2,2,25,24,0
26,2,2,25,26,0
27,2,2,25,11,0
27,2,2,25,21,0
28,2,2,25,6,0
28,2,2,25,15,0
28,2,2,25,15,0
28,2,2,25,16,0
28,2,2,25,21,0
28,2,2,25,28,0
29,2,2,25,15,0
29,2,2,25,28,0
30,2,2,25,15,0
30,2,2,25,25,0
30,2,2,25,25,0
31,2,2,25,19,0
31,2,2,25,20,0
31,2,2,25,22,0
31,2,2,25,31,0
32,2,2,25,13,0
32,2,2,25,15,0
32,2,2,25,19,0
32,2,2,25,22,0
32,2,2,25,26,0
32,2,2,25,27,0
32,2,2,25,31,0
32,2,2,25,32,0
33,2,2,25,19,0
33,2,2,25,29,0
33,2,2,25,30,0
34,2,2,25,8,0
34,2,2,25,16,0
34,2,2,25,25,0
34,2,2,25,26,0
34,2,2,25,34,0
34,2,2,25,34,0
35,2,2,25,18,0
35,2,2,25,21,0
35,2,2,25,22,0
35,2,2,25,30,0
35,2,2,25,35,0
35,2,2,25,35,0
36,2,2,25,18,0
37,2,2,25,24,0
37,2,2,25,25,0
37,2,2,25,28,0
38,2,2,25,31,0
38,2,2,25,31,0
38,2,2,25,33,0
39,2,2,25,39,0
40,2,2,25,10,0
40,2,2,25,31,0
40,2,2,25,40,0
41,2,2,25,26,0
41,2,2,25,41,0
41,2,2,25,41,0
42,2,2,25,19,0
42,2,2,25,26,0
42,2,2,25,42,0
43,2,2,25,40,0
43,2,2,25,41,0
44,2,2,25,21,0
44,2,2,25,23,0
44,2,2,25,23,0
44,2,2,25,32,0
44,2,2,25,35,0
44,2,2,25,40,0
44,2,2,25,41,0
44,2,2,25,44,0
45,2,2,25,27,0
45,2,2,25,37,0
45,2,2,25,45,0
46,2,2,25,30,0
46,2,2,25,45,0
47,2,2,25,32,0
47,2,2,25,34,0
47,2,2,25,37,0
48,2,2,25,48,0
49,2,2,25,15,0
49,2,2,25,42,0
50,2,2,25,34,0
50,2,2,25,36,0
51,2,2,25,25,0
51,2,2,25,31,0
51,2,2,25,35,0
51,2,2,25,47,0
52,2,2,25,52,0
53,2,2,25,53,0
53,2,2,25,53,0
53,2,2,25,53,0
53,2,2,25,53,0
54,2,2,25,39,0
54,2,2,25,54,0
54,2,2,25,54,0
56,2,2,25,56,0
59,2,2,25,59,0
59,2,2,25,59,0
61,2,2,25,31,0
61,2,2,25,40,0
61,2,2,25,53,0
61,2,2,25,58,0
61,2,2,25,61,0
62,2,2,25,62,0
67,2,2,25,41,0
69,2,2,25,69,0
71,2,2,25,71,0
74,2,2,25,45,0
77,2,2,25,41,0
77,2,2,25,58,0
80,2,2,25,40,0
84,2,2,25,52,0
122,2,2,25,57,1
136,2,2,25,67,1
150,2,2,25,85,1
25,5,2,25,17,0
25,5,2,25,18,0
25,5,2,25,22,0
26,5,2,25,16,0
26,5,2,25,17,0
26,5,2,25,26,0
28,5,2,25,14,0
30,5,2,25,19,0
30,5,2,25,25,0
30,5,2,25,26,0
31,5,2,25,19,0
31,5,2,25,20,0
32,5,2,25,13,0
33,5,2,25,13,0
33,5,2,25,16,0
33,5,2,25,33,0
35,5,2,25,19,0
35,5,2,25,23,0
35,5,2,25,26,0
36,5,2,25,28,0
37,5,2,25,16,0
37,5,2,25,21,0
37,5,2,25,36,0
38,5,2,25,16,0
38,5,2,25,34,0
39,5,2,25,23,0
39,5,2,25,26,0
39,5,2,25,37,0
39,5,2,25,39,0
40,5,2,25,29,0
40,5,2,25,40,0
41,5,2,25,13,0
41,5,2,25,29,0
41,5,2,25,41,0
42,5,2,25,24,0
42,5,2,25,34,0
42,5,2,25,36,0
42,5,2,25,40,0
42,5,2,25,42,0
42,5,2,25,42,0
42,5,2,25,42,0
43,5,2,25,36,0
43,5,2,25,43,0
44,5,2,25,26,0
44,5,2,25,34,0
44,5,2,25,37,0
44,5,2,25,41,0
44,5,2,25,44,0
45,5,2,25,36,0
45,5,2,25,39,0
45,5,2,25,45,0
46,5,2,25,31,0
46,5,2,25,44,0
46,5,2,25,46,0
46,5,2,25,46,0
47,5,2,25,41,0
48,5,2,25,22,0
48,5,2,25,26,0
48,5,2,25,37,0
48,5,2,25,48,0
49,5,2,25,43,0
49,5,2,25,48,0
49,5,2,25,49,0
50,5,2,25,37,0
51,5,2,25,51,0
52,5,2,25,52,0
53,5,2,25,53,0
54,5,2,25,54,0
56,5,2,25,56,0
56,5,2,25,56,0
58,5,2,25,37,0
60,5,2,25,60,0
60,5,2,25,60,0
61,5,2,25,61,0
62,5,2,25,62,0
62,5,2,25,62,0
64,5,2,25,64,0
67,5,2,25,45,0
67,5,2,25,46,0
67,5,2,25,67,0
77,5,2,25,31,0
80,5,2,25,54,0
81,5,2,25,81,0
96,5,2,25,96,0
100,5,2,25,63,0
104,5,2,25,32,1
25,8,2,25,11,0
25,8,2,25,19,0
25,8,2,25,20,0
25,8,2,25,21,0
26,8,2,25,22,0
31,8,2,25,21,0
33,8,2,25,33,0
37,8,2,25,28,0
39,8,2,25,19,0
39,8,2,25,31,0
40,8,2,25,23,0
40,8,2,25,30,0
41,8,2,25,41,0
42,8,2,25,38,0
42,8,2,25,42,0
43,8,2,25,33,0
44,8,2,25,31,0
44,8,2,25,35,0
45,8,2,25,37,0
45,8,2,25,42,0
48,8,2,25,48,0
49,8,2,25,48,0
50,8,2,25,50,0
54,8,2,25,41,0
54,8,2,25,53,0
54,8,2,25,54,0
54,8,2,25,54,0
54,8,2,25,54,0
57,8,2,25,57,0
58,8,2,25,25,0
66,8,2,25,66,0
67,8,2,25,50,0
74,8,2,25,47,0
74,8,2,25,58,0
76,8,2,25,76,0
118,8,2,25,56,1
25,10,2,25,7,0
25,10,2,25,19,0
25,10,2,25,25,0
31,10,2,25,18,0
39,10,2,25,39,0
40,10,2,25,40,0
41,10,2,25,36,0
41,10,2,25,41,0
45,10,2,25,45,0
48,10,2,25,36,0
61,10,2,25,40,0
64,10,2,25,35,0
64,10,2,25,48,0
93,10,2,25,56,0
115,10,2,25,62,1
25,12,2,25,19,0
27,12,2,25,23,0
31,12,2,25,9,0
32,12,2,25,32,0
37,12,2,25,37,0
40,12,2,25,40,0
41,12,2,25,14,0
44,12,2,25,32,0
44,12,2,25,44,0
47,12,2,25,32,0
61,12,2,25,25,0
25,15,2,25,14,0
25,15,2,25,20,0
25,15,2,25,22,0
41,15,2,25,41,0
50,15,2,25,50,0
54,15,2,25,39,0
132,15,2,25,42,1
25,18,2,25,25,0
55,18,2,25,55,0
29,20,2,25,29,0
31,20,2,25,9,0
31,20,2,25,25,0
43,20,2,25,43,0
44,20,2,25,41,0
27,22,2,25,25,0
28,22,2,25,28,0
44,25,2,25,44,0
58,25,2,25,28,0
46,28,2,25,20,0
58,28,2,25,43,0
32,32,2,25,18,0
61,61,2,25,41,0
25,0,3,25,15,0
27,0,3,25,14,0
27,0,3,25,19,0
28,0,3,25,13,0
28,0,3,25,14,0
29,0,3,25,18,0
35,0,3,25,16,0
35,0,3,25,23,0
37,0,3,25,15,0
37,0,3,25,36,0
39,0,3,25,39,0
41,0,3,25,17,0
42,0,3,25,19,0
43,0,3,25,43,0
44,0,3,25,32,0
51,0,3,25,51,0
56,0,3,25,56,0
57,0,3,25,57,0
58,0,3,25,44,0
58,0,3,25,58,0
59,0,3,25,59,0
60,0,3,25,60,0
61,0,3,25,61,0
25,2,3,25,12,0
25,2,3,25,13,0
25,2,3,25,13,0
25,2,3,25,13,0
25,2,3,25,17,0
25,2,3,25,20,0
25,2,3,25,21,0
25,2,3,25,21,0
25,2,3,25,23,0
25,2,3,25,24,0
26,2,3,25,16,0
26,2,3,25,18,0
26,2,3,25,21,0
26,2,3,25,26,0
27,2,3,25,25,0
27,2,3,25,27,0
28,2,3,25,23,0
28,2,3,25,24,0
28,2,3,25,25,0
28,2,3,25,28,0
30,2,3,25,15,0
30,2,3,25,20,0
30,2,3,25,21,0
30,2,3,25,24,0
30,2,3,25,28,0
30,2,3,25,29,0
30,2,3,25,30,0
30,2,3,25,30,0
31,2,3,25,17,0
31,2,3,25,20,0
31,2,3,25,25,0
31,2,3,25,26,0
31,2,3,25,28,0
32,2,3,25,22,0
32,2,3,25,27,0
32,2,3,25,32,0
32,2,3,25,32,0
33,2,3,25,23,0
33,2,3,25,26,0
33,2,3,25,30,0
33,2,3,25,33,0
34,2,3,25,18,0
34,2,3,25,22,0
34,2,3,25,23,0
34,2,3,25,25,0
34,2,3,25,30,0
34,2,3,25,34,0
34,2,3,25,34,0
35,2,3,25,20,0
35,2,3,25,23,0
35,2,3,25,35,0
36,2,3,25,22,0
36,2,3,25,23,0
36,2,3,25,24,0
36,2,3,25,24,0
36,2,3,25,27,0
36,2,3,25,31,0
36,2,3,25,31,0
36,2,3,25,36,0
37,2,3,25,18,0
37,2,3,25,25,0
37,2,3,25,30,0
38,2,3,25,19,0
39,2,3,25,38,0
39,2,3,25,39,0
40,2,3,25,17,0
40,2,3,25,19,0
40,2,3,25,22,0
40,2,3,25,25,0
40,2,3,25,27,0
40,2,3,25,33,0
40,2,3,25,36,0
41,2,3,25,30,0
41,2,3,25,41,0
41,2,3,25,41,0
42,2,3,25,17,0
42,2,3,25,30,0
42,2,3,25,35,0
42,2,3,25,39,0
42,2,3,25,39,0
42,2,3,25,42,0
43,2,3,25,37,0
43,2,3,25,43,0
44,2,3,25,20,0
44,2,3,25,31,0
44,2,3,25,39,0
44,2,3,25,40,0
44,2,3,25,44,0
45,2,3,25,37,0
45,2,3,25,42,0
45,2,3,25,43,0
45,2,3,25,45,0
45,2,3,25,45,0
46,2,3,25,43,0
46,2,3,25,46,0
47,2,3,25,47,0
48,2,3,25,34,0
48,2,3,25,35,0
48,2,3,25,43,0
48,2,3,25,43,0
48,2,3,25,48,0
48,2,3,25,48,0
49,2,3,25,49,0
50,2,3,25,50,0
51,2,3,25,51,0
51,2,3,25,51,0
51,2,3,25,51,0
52,2,3,25,52,0
52,2,3,25,52,0
52,2,3,25,52,0
52,2,3,25,52,0
52,2,3,25,52,0
52,2,3,25,52,0
53,2,3,25,53,0
53,2,3,25,53,0
53,2,3,25,53,0
53,2,3,25,53,0
54,2,3,25,37,0
54,2,3,25,54,0
55,2,3,25,55,0
55,2,3,25,55,0
56,2,3,25,56,0
56,2,3,25,56,0
56,2,3,25,56,0
57,2,3,25,57,0
57,2,3,25,57,0
58,2,3,25,22,0
58,2,3,25,34,0
58,2,3,25,37,0
58,2,3,25,58,0
59,2,3,25,59,0
59,2,3,25,59,0
60,2,3,25,60,0
60,2,3,25,60,0
60,2,3,25,60,0
60,2,3,25,60,0
61,2,3,25,17,0
61,2,3,25,34,0
61,2,3,25,36,0
61,2,3,25,41,0
61,2,3,25,56,0
61,2,3,25,61,0
61,2,3,25,61,0
62,2,3,25,62,0
64,2,3,25,50,0
64,2,3,25,64,0
65,2,3,25,65,0
66,2,3,25,66,0
66,2,3,25,66,0
66,2,3,25,66,0
67,2,3,25,25,0
67,2,3,25,34,0
67,2,3,25,41,0
67,2,3,25,49,0
69,2,3,25,69,0
69,2,3,25,69,0
69,2,3,25,69,0
70,2,3,25,70,0
71,2,3,25,31,0
72,2,3,25,72,0
72,2,3,25,72,0
73,2,3,25,73,0
73,2,3,25,73,0
74,2,3,25,54,0
74,2,3,25,65,0
75,2,3,25,75,0
82,2,3,25,69,0
84,2,3,25,77,0
91,2,3,25,91,0
97,2,3,25,97,0
112,2,3,25,33,1
114,2,3,25,114,1
115,2,3,25,79,1
118,2,3,25,69,1
122,2,3,25,56,1
129,2,3,25,64,1
132,2,3,25,62,1
25,5,3,25,12,0
25,5,3,25,14,0
25,5,3,25,18,0
27,5,3,25,9,0
27,5,3,25,27,0
28,5,3,25,26,0
29,5,3,25,10,0
31,5,3,25,25,0
31,5,3,25,31,0
33,5,3,25,31,0
35,5,3,25,10,0
35,5,3,25,26,0
36,5,3,25,25,0
36,5,3,25,33,0
36,5,3,25,35,0
36,5,3,25,36,0
37,5,3,25,37,0
38,5,3,25,31,0
38,5,3,25,37,0
38,5,3,25,37,0
39,5,3,25,39,0
41,5,3,25,36,0
42,5,3,25,42,0
42,5,3,25,42,0
42,5,3,25,42,0
44,5,3,25,44,0
45,5,3,25,25,0
45,5,3,25,45,0
47,5,3,25,33,0
47,5,3,25,39,0
47,5,3,25,44,0
47,5,3,25,47,0
47,5,3,25,47,0
47,5,3,25,47,0
47,5,3,25,47,0
48,5,3,25,41,0
48,5,3,25,48,0
49,5,3,25,38,0
49,5,3,25,40,0
50,5,3,25,50,0
50,5,3,25,50,0
51,5,3,25,27,0
51,5,3,25,32,0
51,5,3,25,36,0
51,5,3,25,41,0
51,5,3,25,42,0
51,5,3,25,45,0
51,5,3,25,47,0
51,5,3,25,49,0
51,5,3,25,51,0
51,5,3,25,51,0
52,5,3,25,52,0
54,5,3,25,41,0
54,5,3,25,51,0
55,5,3,25,55,0
55,5,3,25,55,0
55,5,3,25,55,0
56,5,3,25,56,0
56,5,3,25,56,0
56,5,3,25,56,0
56,5,3,25,56,0
57,5,3,25,57,0
58,5,3,25,26,0
58,5,3,25,44,0
58,5,3,25,57,0
58,5,3,25,58,0
58,5,3,25,58,0
59,5,3,25,56,0
59,5,3,25,59,0
59,5,3,25,59,0
61,5,3,25,57,0
61,5,3,25,60,0
63,5,3,25,63,0
64,5,3,25,61,0
64,5,3,25,64,0
64,5,3,25,64,0
65,5,3,25,65,0
65,5,3,25,65,0
65,5,3,25,65,0
66,5,3,25,66,0
66,5,3,25,66,0
66,5,3,25,66,0
68,5,3,25,68,0
69,5,3,25,69,0
71,5,3,25,64,0
72,5,3,25,72,0
73,5,3,25,73,0
75,5,3,25,75,0
76,5,3,25,76,0
76,5,3,25,76,0
77,5,3,25,37,0
79,5,3,25,79,0
82,5,3,25,82,0
84,5,3,25,38,0
84,5,3,25,77,0
84,5,3,25,84,0
86,5,3,25,86,0
87,5,3,25,65,0
88,5,3,25,88,0
92,5,3,25,92,0
101,5,3,25,39,1
108,5,3,25,69,1
108,5,3,25,69,1
108,5,3,25,108,1
112,5,3,25,63,1
126,5,3,25,73,1
126,5,3,25,87,1
31,8,3,25,31,0
36,8,3,25,25,0
38,8,3,25,20,0
44,8,3,25,26,0
44,8,3,25,31,0
44,8,3,25,42,0
44,8,3,25,44,0
47,8,3,25,47,0
49,8,3,25,20,0
50,8,3,25,50,0
51,8,3,25,36,0
56,8,3,25,56,0
58,8,3,25,58,0
59,8,3,25,59,0
60,8,3,25,60,0
60,8,3,25,60,0
61,8,3,25,31,0
61,8,3,25,33,0
63,8,3,25,63,0
65,8,3,25,65,0
67,8,3,25,57,0
70,8,3,25,70,0
71,8,3,25,54,0
71,8,3,25,71,0
74,8,3,25,41,0
74,8,3,25,68,0
79,8,3,25,79,0
80,8,3,25,43,0
84,8,3,25,84,0
85,8,3,25,85,0
87,8,3,25,56,0
90,8,3,25,56,0
93,8,3,25,54,0
93,8,3,25,83,0
93,8,3,25,92,0
95,8,3,25,95,0
109,8,3,25,109,1
112,8,3,25,94,1
114,8,3,25,114,1
115,8,3,25,62,1
118,8,3,25,81,1
122,8,3,25,58,1
122,8,3,25,67,1
129,8,3,25,63,1
140,8,3,25,67,1
143,8,3,25,61,1
154,8,3,25,74,1
25,10,3,25,12,0
25,10,3,25,25,0
31,10,3,25,17,0
43,10,3,25,43,0
43,10,3,25,43,0
44,10,3,25,40,0
48,10,3,25,44,0
49,10,3,25,27,0
49,10,3,25,35,0
51,10,3,25,51,0
53,10,3,25,53,0
54,10,3,25,53,0
58,10,3,25,51,0
58,10,3,25,58,0
61,10,3,25,59,0
66,10,3,25,66,0
68,10,3,25,68,0
68,10,3,25,68,0
70,10,3,25,70,0
80,10,3,25,59,0
88,10,3,25,88,0
109,10,3,25,109,1
113,10,3,25,113,1
29,12,3,25,29,0
33,12,3,25,33,0
51,12,3,25,51,0
68,12,3,25,68,0
72,12,3,25,72,0
74,12,3,25,74,0
74,12,3,25,74,0
82,12,3,25,82,0
92,12,3,25,92,0
32,15,3,25,32,0
47,15,3,25,32,0
48,15,3,25,44,0
50,15,3,25,41,0
56,15,3,25,56,0
74,15,3,25,74,0
77,15,3,25,77,0
101,15,3,25,60,1
27,18,3,25,26,0
33,18,3,25,33,0
74,18,3,25,33,0
40,20,3,25,33,0
69,20,3,25,69,0
78,20,3,25,78,0
58,22,3,25,53,0
54,25,3,25,36,0
129,25,3,25,75,1
62,30,3,25,62,0
50,32,3,25,43,0
84,52,3,25,39,0
68,54,3,25,68,0
29,0,5,25,29,0
31,0,5,25,31,0
32,0,5,25,32,0
33,0,5,25,21,0
35,0,5,25,22,0
35,0,5,25,27,0
36,0,5,25,36,0
41,0,5,25,41,0
43,0,5,25,35,0
52,0,5,25,52,0
69,0,5,25,50,0
25,2,5,25,12,0
28,2,5,25,28,0
29,2,5,25,23,0
31,2,5,25,17,0
32,2,5,25,28,0
33,2,5,25,21,0
35,2,5,25,35,0
36,2,5,25,36,0
37,2,5,25,37,0
38,2,5,25,28,0
38,2,5,25,38,0
39,2,5,25,39,0
41,2,5,25,41,0
42,2,5,25,29,0
42,2,5,25,42,0
44,2,5,25,44,0
46,2,5,25,30,0
46,2,5,25,46,0
48,2,5,25,48,0
48,2,5,25,48,0
50,2,5,25,47,0
51,2,5,25,51,0
51,2,5,25,51,0
52,2,5,25,52,0
52,2,5,25,52,0
53,2,5,25,53,0
53,2,5,25,53,0
54,2,5,25,32,0
55,2,5,25,55,0
55,2,5,25,55,0
56,2,5,25,56,0
56,2,5,25,56,0
58,2,5,25,58,0
58,2,5,25,58,0
59,2,5,25,59,0
63,2,5,25,63,0
64,2,5,25,46,0
64,2,5,25,61,0
65,2,5,25,65,0
67,2,5,25,67,0
67,2,5,25,67,0
69,2,5,25,69,0
69,2,5,25,69,0
74,2,5,25,74,0
76,2,5,25,76,0
77,2,5,25,69,0
77,2,5,25,77,0
77,2,5,25,77,0
80,2,5,25,59,0
81,2,5,25,81,0
82,2,5,25,82,0
82,2,5,25,82,0
84,2,5,25,66,0
85,2,5,25,85,0
86,2,5,25,86,0
93,2,5,25,24,0
93,2,5,25,82,0
96,2,5,25,96,0
101,2,5,25,86,1
106,2,5,25,106,1
122,2,5,25,63,1
123,2,5,25,123,1
129,2,5,25,76,1
25,5,5,25,24,0
25,5,5,25,24,0
30,5,5,25,28,0
30,5,5,25,30,0
42,5,5,25,33,0
45,5,5,25,45,0
45,5,5,25,45,0
45,5,5,25,45,0
46,5,5,25,46,0
46,5,5,25,46,0
47,5,5,25,38,0
51,5,5,25,51,0
53,5,5,25,53,0
53,5,5,25,53,0
54,5,5,25,54,0
54,5,5,25,54,0
54,5,5,25,54,0
56,5,5,25,56,0
56,5,5,25,56,0
57,5,5,25,57,0
57,5,5,25,57,0
60,5,5,25,60,0
60,5,5,25,60,0
61,5,5,25,61,0
62,5,5,25,62,0
62,5,5,25,62,0
62,5,5,25,62,0
65,5,5,25,65,0
67,5,5,25,53,0
67,5,5,25,67,0
69,5,5,25,69,0
71,5,5,25,69,0
71,5,5,25,71,0
71,5,5,25,71,0
72,5,5,25,72,0
72,5,5,25,72,0
73,5,5,25,73,0
74,5,5,25,74,0
85,5,5,25,85,0
90,5,5,25,90,0
92,5,5,25,92,0
93,5,5,25,77,0
97,5,5,25,45,0
99,5,5,25,99,0
101,5,5,25,72,1
106,5,5,25,106,1
106,5,5,25,106,1
109,5,5,25,109,1
110,5,5,25,110,1
112,5,5,25,85,1
114,5,5,25,114,1
118,5,5,25,60,1
118,5,5,25,118,1
119,5,5,25,119,1
120,5,5,25,120,1
121,5,5,25,121,1
129,5,5,25,108,1
132,5,5,25,86,1
37,8,5,25,37,0
41,8,5,25,41,0
48,8,5,25,43,0
52,8,5,25,52,0
52,8,5,25,52,0
59,8,5,25,59,0
60,8,5,25,60,0
64,8,5,25,64,0
77,8,5,25,72,0
77,8,5,25,77,0
78,8,5,25,78,0
93,8,5,25,90,0
97,8,5,25,75,0
98,8,5,25,98,0
105,8,5,25,105,1
112,8,5,25,56,1
115,8,5,25,84,1
116,8,5,25,116,1
132,8,5,25,88,1
174,8,5,25,72,1
71,10,5,25,71,0
71,10,5,25,71,0
74,10,5,25,74,0
77,10,5,25,77,0
78,10,5,25,78,0
96,10,5,25,96,0
42,12,5,25,42,0
48,12,5,25,48,0
58,12,5,25,51,0
80,12,5,25,67,0
122,12,5,25,61,1
126,12,5,25,126,1
140,12,5,25,88,1
97,15,5,25,96,0
143,15,5,25,63,1
118,20,5,25,84,1
86,0,6,25,86,0
109,0,6,25,109,1
26,2,6,25,26,0
28,2,6,25,28,0
37,2,6,25,32,0
39,2,6,25,29,0
46,2,6,25,28,0
47,2,6,25,47,0
60,2,6,25,60,0
66,2,6,25,66,0
76,2,6,25,76,0
85,2,6,25,85,0
87,2,6,25,87,0
91,2,6,25,91,0
95,2,6,25,95,0
102,2,6,25,102,1
109,2,6,25,109,1
102,5,6,25,102,1
109,5,6,25,109,1
111,5,6,25,111,1
115,5,6,25,115,1
132,5,6,25,132,1
68,8,6,25,68,0
103,8,6,25,103,1
108,8,6,25,72,1
111,8,6,25,111,1
112,8,6,25,112,1
117,8,6,25,117,1
169,8,6,25,93,1
80,10,6,25,80,0
103,10,6,25,103,1
115,10,6,25,115,1
111,12,6,25,111,1
164,12,6,25,107,1
129,15,6,25,129,1
100,20,6,25,64,0
77,22,6,25,72,0
56,56,6,25,22,0
63,2,7,25,63,0
97,2,7,25,97,0
111,2,7,25,111,1
100,10,7,25,100,0
25,18,7,25,19,0
27,0,1,27,9,0
27,0,1,27,20,0
27,2,1,27,12,0
27,2,1,27,17,0
27,2,1,27,24,0
27,2,1,27,24,0
31,2,1,27,29,0
32,2,1,27,12,0
36,2,1,27,18,0
37,2,1,27,9,0
45,2,1,27,25,0
45,2,1,27,45,0
51,2,1,27,35,0
27,5,1,27,17,0
27,5,1,27,19,0
27,5,1,27,24,0
27,5,1,27,27,0
28,5,1,27,22,0
31,5,1,27,31,0
36,5,1,27,11,0
46,5,1,27,41,0
53,5,1,27,53,0
32,8,1,27,32,0
39,8,1,27,22,0
40,8,1,27,40,0
29,10,1,27,24,0
29,10,1,27,29,0
31,10,1,27,26,0
57,10,1,27,57,0
27,12,1,27,22,0
27,18,1,27,16,0
27,0,2,27,15,0
27,0,2,27,17,0
27,0,2,27,19,0
27,0,2,27,23,0
27,0,2,27,27,0
28,0,2,27,7,0
29,0,2,27,21,0
31,0,2,27,24,0
32,0,2,27,23,0
33,0,2,27,33,0
34,0,2,27,18,0
34,0,2,27,19,0
36,0,2,27,18,0
